C;23.170824;32.054626;0;0;1251;249;-0.046882;-0.093765;0.937647
C;23.210880;32.039368;0;0;1009;202;0.000000;0.000000;1.031411
C;23.184175;32.869457;0;0;1105;214;0.000000;-0.046882;0.984529
C;23.154802;33.665981;0;0;1053;204;0.000000;-0.046882;0.937647
C;23.170824;33.862820;0;0;1252;249;0.000000;-0.046882;0.937647
C;23.154802;34.091705;0;0;1277;250;0.000000;-0.093765;0.937647
C;23.170824;33.632412;0;0;1207;248;0.046882;0.000000;0.984529
C;23.170824;33.189899;0;0;1453;281;0.000000;0.000000;0.937647
C;23.154802;33.221943;0;0;1293;249;0.046882;-0.046882;0.937647
C;23.128099;32.986954;0;0;1309;255;0.000000;-0.046882;0.984529
C;23.170824;32.828259;0;0;522;136;0.000000;0.000000;0.984529
C;23.141451;33.133442;0;0;364;135;-0.328176;-0.468823;0.843882
C;23.128099;34.209202;0;0;1137;222;-0.093765;0.046882;0.984529
C;23.197529;36.557564;0;0;1158;224;-0.093765;-0.046882;0.984529
C;23.184175;39.508659;0;0;656;200;-0.656353;-0.093765;0.609470
C;23.197529;38.966965;0;0;700;177;-0.046882;-0.046882;0.937647
C;23.184175;37.836269;0;0;1309;258;0.000000;-0.093765;0.984529
C;23.197529;37.969025;0;0;1320;256;0.000000;-0.046882;0.984529
C;23.210880;36.929886;0;0;1299;254;0.000000;-0.046882;0.984529
C;23.197529;35.490959;0;0;1331;249;0.046882;-0.046882;0.937647
C;23.210880;34.666973;0;0;1285;258;0.000000;-0.046882;0.984529
C;23.210880;34.081024;0;0;1329;251;-0.046882;-0.046882;0.984529
C;23.210880;34.094757;0;0;1207;226;0.000000;-0.046882;0.984529
C;23.210880;33.568321;0;0;1188;227;-0.046882;0.000000;0.984529
C;23.197529;33.313496;0;0;1089;223;0.000000;0.000000;0.937647
C;23.210880;32.860302;0;0;1078;218;0.000000;-0.046882;0.890764
C;23.210880;32.556648;0;0;1093;219;0.046882;-0.046882;0.984529
C;23.226902;32.347599;0;0;1148;231;0.046882;0.000000;0.984529
C;23.210880;32.159916;0;0;1224;245;0.046882;-0.046882;0.937647
C;23.210880;31.998169;0;0;1213;234;-0.046882;-0.046882;0.937647
C;23.240253;31.981384;0;0;868;196;0.000000;-0.046882;0.984529
C;23.226902;31.998169;0;0;1026;208;0.000000;-0.046882;0.984529
P;23.210880;32.057678;0;0;1060;215;0.046882;-0.093765;0.984529
P;23.226902;32.272831;0;0;1311;258;0.000000;-0.046882;0.984529
P;23.210880;32.480354;0;0;1208;240;0.046882;-0.046882;0.984529
P;23.210880;32.451363;0;0;417;123;0.000000;-0.046882;0.937647
P;23.197529;32.814526;0;0;428;138;1.406470;1.359587;0.843882
P;23.197529;34.000153;0;0;535;156;-0.187529;0.234412;0.890764
P;23.210880;34.735638;0;0;1313;253;-0.093765;-0.046882;0.937647
P;23.170824;35.106430;0;0;1300;249;-0.046882;0.000000;0.937647
P;23.184175;34.439613;0;0;1310;253;-0.093765;-0.046882;0.937647
P;23.184175;33.839931;0;0;1378;261;0.000000;0.000000;0.937647
P;23.141451;33.359272;0;0;1292;249;-0.093765;-0.093765;0.937647
P;23.141451;32.899979;0;0;1296;254;0.000000;0.000000;0.937647
P;23.128099;32.736706;0;0;1380;264;-0.046882;-0.046882;0.937647
P;23.114748;33.038834;0;0;1172;223;0.000000;0.000000;0.984529
P;23.098726;32.735180;0;0;1201;236;-0.093765;-0.046882;0.984529
P;23.085375;32.588692;0;0;1216;237;-0.046882;0.000000;0.984529
